,Unnamed: 0,unique_id,data_folder,batch_size,max_epochs,cuda,result_folder,model_name,init_lr,weight_decay,band_pass,electrodes,sampling_rate,n_seconds_valid_set,n_seconds_test_set,data,config_has_run,mse_train,mse_valid,mse_test,corr_train,corr_valid,corr_test,corr_p_train,corr_p_valid,corr_p_test
398,398,pFyKuTfKVMxobg8GuPzXNB,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[None, None]'",'*C*',256,180,180,onlyEEGData,True,"[0.029817436692663762, 0.008922538879729118, 0.023476429980317882]","[0.3738166363319928, 0.0911365833960454, 0.2732691304959969]","[0.3117427535912023, 0.15085614934025413, 0.2026319456319186]","[0.9793041214581178, 0.9739455817495346, 0.9924886526201476]","[0.14852726356387858, -0.08287872085044358, 0.024174332105516352]","[0.18712019414256695, 0.07323581151713274, 0.13665373512694515]","[0.0, 0.0, 0.0]","[1.5754930917244442e-225, 4.8441529327394195e-71, 2.1036095251995395e-07]","[0.0, 7.831298889291414e-56, 6.581737958660055e-191]"
399,399,Q57bqqYcTUvScVmqbCasmB,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[None, None]'",'*C*',256,180,180,RobotEEGAux,True,"[0.004483970535776928, 0.0021659820401393024, 0.0017809973452858415]","[0.19855533595780275, 0.06996035666115645, 0.16765255611659527]","[0.21905770820091933, 0.12126169402557588, 0.0910290543401496]","[0.9942700860774576, 0.9911200990765354, 0.9959017440590646]","[0.7002475071729307, 0.397163280845839, 0.6329932274154672]","[0.5624120293931978, 0.4544589662168609, 0.7863846063304095]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
400,400,oVVym676vqKuW2UMLU8EvU,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[None, None]'",'*C*',256,180,180,RobotEEG,True,"[0.00448370852165821, 0.0030010545508092445, 0.0018845200210640285]","[0.18498603540933864, 0.06356197362138932, 0.1751043185010658]","[0.1827685003248064, 0.12271111815719082, 0.09637336442331364]","[0.994247487731866, 0.9879448253732468, 0.9957060916282072]","[0.7229780632076516, 0.4028514769789776, 0.581569593028989]","[0.6421067984666571, 0.3776981487249001, 0.7653867389970183]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
401,401,GwH4NahdXAybsoaDTmsMv2,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[0, 4]'",'*',256,180,180,onlyEEGData,True,"[0.0005854003790387536, 0.0001578191071631085, 0.0005286717836006214]","[0.3578912771698104, 0.1509750558219962, 0.1861338384239422]","[0.2813363809435793, 0.17127862077834774, 0.17199244522612134]","[0.9993952656030768, 0.9994947276383584, 0.9992899206826727]","[0.2381996000122788, -0.05363039880191255, 0.06118023133006072]","[0.2609191585725156, 0.06440630595621004, 0.192729841252398]","[0.0, 0.0, 0.0]","[0.0, 1.0410793325669377e-30, 1.816595448324981e-39]","[0.0, 1.4699180893828545e-43, 0.0]"
402,402,9rikLPFKvXATm65crXf5KF,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[0, 4]'",'*',256,180,180,RobotEEGAux,True,"[0.00029198014107439783, 4.4646371636981455e-05, 0.00010104202141547196]","[0.18879473733545327, 0.08391218989324313, 0.12317597505956332]","[0.1970260272645866, 0.12898390656398845, 0.058945217076626075]","[0.9996139893727882, 0.9998056512889262, 0.9997580179366871]","[0.7269396292820118, 0.48394507108857604, 0.6503190878751278]","[0.6310553509192793, 0.4837075113507439, 0.8300581964637804]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
403,403,F8f7DjEtsfUoCmNKMVp5bT,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[0, 4]'",'*',256,180,180,RobotEEG,True,"[8.60182558602749e-05, 3.264892894310524e-05, 3.3905327534374075e-05]","[0.1701995716203019, 0.11105288947130254, 0.12344391982899895]","[0.17395598414094346, 0.13924193207462712, 0.057530946972387226]","[0.9998861135435988, 0.9998616067171644, 0.9999197886956884]","[0.7496668520603952, 0.4903884626852898, 0.651602812927539]","[0.6695135743787332, 0.43129910366321705, 0.8278112995530036]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
404,404,XizCoWX3DVFAwduHg9v9E8,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[0, 4]'",'*z',256,180,180,onlyEEGData,True,"[0.003518525251081158, 0.0006137410386070646, 0.0030452449917072986]","[0.413969908478481, 0.16210788408855487, 0.19464862977424507]","[0.3185519466844708, 0.1796874583010594, 0.19417006915614365]","[0.9970161996676616, 0.9982244599306004, 0.9962860293522104]","[0.07524885183070505, -0.06978089263403646, 0.029921494468688224]","[0.11200145653744603, 0.03837542840408867, 0.0866967762932977]","[0.0, 0.0, 0.0]","[7.495593895334604e-59, 7.656043021388982e-51, 1.324884826878335e-10]","[1.6271755401763752e-128, 1.7138047300515534e-16, 1.3824765277901097e-77]"
405,405,vY46NiuotrurY4PQ95eQLH,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[0, 4]'",'*z',256,180,180,RobotEEGAux,True,"[0.00018804775350127054, 6.632532146459529e-05, 8.003008217598317e-05]","[0.18720712325620886, 0.08281954514992253, 0.1281381162641516]","[0.18792884127007028, 0.13553717547680666, 0.06526650924516121]","[0.9997521506727148, 0.9997041634377396, 0.9998105718262332]","[0.7240581398522795, 0.4858279522064128, 0.6343787939140317]","[0.6443134905769515, 0.4629898639575098, 0.8146868944407293]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
406,406,49XtDjabJQuqfpR338ppqW,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[0, 4]'",'*z',256,180,180,RobotEEG,True,"[0.00046484243862226923, 6.226913038048844e-05, 0.00010573803174957958]","[0.1927964886877826, 0.10908010248555416, 0.12599385291463136]","[0.19906947114915846, 0.1503201456896565, 0.06244793947615936]","[0.999378136913274, 0.9997350994016448, 0.999749405190302]","[0.7167657891419743, 0.5271537521215846, 0.639973079702203]","[0.6201532735666182, 0.4108612380427019, 0.8163035837226427]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
407,407,XD9Nn8zV6DxoxMCcrxttm6,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[0, 4]'",'*C*',256,180,180,onlyEEGData,True,"[0.0012595728856027207, 0.00031960196398909464, 0.0017547869592270569]","[0.3908155853177434, 0.13743096536730556, 0.19069088360126976]","[0.30827418064363843, 0.1723668500637066, 0.1845210313586404]","[0.9988379338403444, 0.9991396139396628, 0.9978329730965686]","[0.13276419264109232, -0.05147853041060889, 0.04676367527388702]","[0.12253173740147327, -0.053443587375371436, 0.11331664111913042]","[0.0, 0.0, 0.0]","[3.234349817825629e-180, 2.0154286340602499e-28, 9.799911878729256e-24]","[1.3066387496196563e-153, 1.658414496817038e-30, 1.5966983004667041e-131]"
408,408,fTuhtcEPu9ZoVDhYYXaGEk,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[0, 4]'",'*C*',256,180,180,RobotEEGAux,True,"[0.0005351931083750546, 8.869667385312405e-05, 0.00025936815402309934]","[0.20439595090852225, 0.07757769382097263, 0.12565759428209508]","[0.2142697822092584, 0.13310311853331405, 0.06543081307104145]","[0.9992925675265926, 0.9996096164095352, 0.9993802704611976]","[0.7124274397605225, 0.4660928494122018, 0.6491670291169098]","[0.6087332086227373, 0.4664211038000632, 0.8228966002299766]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
409,409,4NSFSxkXHZT8Cey2jrx6fM,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[0, 4]'",'*C*',256,180,180,RobotEEG,True,"[0.000174351181558949, 5.070630408365625e-05, 9.876273087668657e-05]","[0.18815095892745345, 0.1081952475350183, 0.12511685963159172]","[0.19295403942086528, 0.14545660166444185, 0.06428684916250597]","[0.9997689484337514, 0.9997881878853292, 0.9997646941910776]","[0.7278627701743944, 0.4950364532626501, 0.6459995342450351]","[0.6363316700428954, 0.4319133630143292, 0.8115850925299729]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
410,410,A6gLUPEXAqRCgkiEY2FWzH,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[4, 8]'",'*',256,180,180,onlyEEGData,True,"[0.013362054988381585, 0.003617174112334859, None]","[0.3836591733015036, 0.13279497559338066, None]","[0.3021604716696672, 0.1623788398150171, None]","[0.9942674620489224, 0.9952513042469092, None]","[0.04826012501547591, -0.10034424395913022, None]","[0.07696725067833, -0.011501941927630469, None]","[0.0, 0.0, None]","[3.5626928534007233e-25, 2.0415668390200503e-103, None]","[1.70863208680408e-61, 0.013547206369591109, None]"
411,411,asGMj369PTtEaodmd4yyDF,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[4, 8]'",'*',256,180,180,RobotEEGAux,True,"[0.0034098193879045845, 0.0006131338553401005, 0.0010079325761531783]","[0.22232757200513725, 0.0759430341406171, 0.1344681029116127]","[0.2436436467739542, 0.12140335669741867, 0.06861467055082114]","[0.9958316484336448, 0.9976192350168364, 0.9977005918553778]","[0.6816583678206825, 0.4726140126490294, 0.6054840600375323]","[0.5384061874440356, 0.5367221824976529, 0.8173525392301941]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
412,412,HELzEXxGpxasdSqwrk9PSg,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[4, 8]'",'*',256,180,180,RobotEEG,True,"[0.0015863742945167376, 0.0006825770591104839, 0.0006129132900207348]","[0.1966247542866303, 0.11078473570638077, 0.12781388201144753]","[0.2014789950121791, 0.1378606699804938, 0.06356836705492969]","[0.9980605427597256, 0.9976471860688196, 0.9986362283645928]","[0.7095762528713807, 0.520740008142046, 0.6320434425094951]","[0.6041418507462802, 0.4891218378719525, 0.8140274805214668]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
413,413,LxCkmVNp9BrYXaipaajEuY,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[4, 8]'",'*z',256,180,180,onlyEEGData,True,"[0.0312316681649994, 0.008601573441412451, 0.01848418838758376]","[0.38951653434012623, 0.1326706526846255, 0.19029455394216405]","[0.3175659593249339, 0.16289567284729414, 0.1803049749072151]","[0.9891173561077126, 0.991564918477626, 0.9917008969602932]","[0.008902163624649802, 0.011949260822275182, -0.0005930406129816393]","[0.008914538716004396, 0.0012453958116630682, 0.07302035776411271]","[0.0, 0.0, 0.0]","[0.056011398520274466, 0.01031518716253706, 0.8987028386290776]","[0.05567083679524358, 0.7892130408533925, 1.6296437969191432e-55]"
414,414,5hA8sG4UMQky7nRDaesK87,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[4, 8]'",'*z',256,180,180,RobotEEGAux,True,"[0.019083831049776758, 0.004784112327623156, 0.010378555356206005]","[0.2987492003168152, 0.12175432414712425, 0.16581711549626432]","[0.25000659874092, 0.15387362027084153, 0.128228715372339]","[0.986549409071746, 0.9909145614206712, 0.98672037637817]","[0.4732156584692586, 0.05601149985452815, 0.3523585194934896]","[0.4044276078013305, 0.23275672744603465, 0.5143351911456291]","[0.0, 0.0, 0.0]","[0.0, 2.3923673536003848e-33, 0.0]","[0.0, 0.0, 0.0]"
415,415,dC5qHHusuumP47gEoQJtij,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[4, 8]'",'*z',256,180,180,RobotEEG,True,"[0.002609001848254541, 0.0011617153215471164, 0.0010963825558164848]","[0.20895809919808767, 0.114812866422801, 0.13119150207508046]","[0.2103785773185994, 0.1379620227188243, 0.06749246662197322]","[0.9967370584366736, 0.9957907306448456, 0.9975030265611676]","[0.6918212187530609, 0.5381828878861921, 0.6212348628538318]","[0.5883181152253559, 0.4822284594761224, 0.8030414017386966]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
416,416,JcNmz8vEYBkhvTBswJaSLW,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[4, 8]'",'*C*',256,180,180,onlyEEGData,True,"[0.019298918194234592, 0.005627425320879152, 0.013474474836340978]","[0.3949516915487621, 0.1300594889764938, 0.1873474378893528]","[0.3094832941713567, 0.161425746232202, 0.17864032594290988]","[0.992083133482396, 0.9945078227876792, 0.9950272596656642]","[-0.0017773063661829227, -0.029415205938473327, -0.00460356357505718]","[0.02784026113075292, -0.005977580437901072, 0.055958741296491435]","[0.0, 0.0, 0.0]","[0.7028240915913095, 2.6922391857025545e-10, 0.3230591085740038]","[2.2692587017972857e-09, 0.1994433232111988, 2.7448910809454006e-33]"
417,417,kxiRVehTcCs4JexL655Wxk,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[4, 8]'",'*C*',256,180,180,RobotEEGAux,True,"[0.004016007613515824, 0.0008136527875673298, 0.0013723212089830055]","[0.2276220923748553, 0.0767292931207188, 0.1348622734402692]","[0.2486377895499009, 0.12082615141921432, 0.07031695168298821]","[0.9950450225523091, 0.996817040816645, 0.9968564816511574]","[0.6757989316394397, 0.4671365683331881, 0.6054856347933106]","[0.530761126090478, 0.5279177361195684, 0.8131134163291192]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
418,418,agnMMjvRt6AESc9jAaPV2X,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[4, 8]'",'*C*',256,180,180,RobotEEG,True,"[0.0018794634973092175, 0.0008558857363244058, 0.0008608671940046905]","[0.20332278480964164, 0.10913378617204378, 0.12668442677654365]","[0.207835488497866, 0.13494886442353174, 0.06484419863474546]","[0.9976796436645612, 0.9969991172752614, 0.9980702446994384]","[0.7011837141723559, 0.5368785672137182, 0.6335845521865977]","[0.5924376351911911, 0.4894149106351864, 0.8088742805952018]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
419,419,JeBBZguFWu66t7EmtAdB3a,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[8, 14]'",'*',256,180,180,onlyEEGData,True,"[0.03327735704556724, 0.00920297736272078, None]","[0.368863089328695, 0.13584521939453426, None]","[0.2999755326062732, 0.16375197557344146, None]","[0.9903177197090524, 0.9939409596123456, None]","[0.1345383748989511, -0.07135208650416049, None]","[0.11118853159147224, 0.021154841290133074, None]","[0.0, 0.0, None]","[4.7052890834255596e-185, 4.411360359683998e-53, None]","[1.1294936096898433e-126, 5.584567235924379e-06, None]"
420,420,7RXQwnUmGU9CvzJ67Xzy8B,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[8, 14]'",'*',256,180,180,RobotEEGAux,True,"[0.006390861146714127, 0.0015038887543477705, 0.002046329838805952]","[0.2248661367879826, 0.07887307172688658, 0.13175965542221005]","[0.24214958616892346, 0.12292406923503928, 0.07005966409606988]","[0.992224062708416, 0.9942791235110082, 0.9953569118163244]","[0.6774080240569986, 0.4607131107780558, 0.6134699891833726]","[0.5340296765108598, 0.5332988308065105, 0.8122190863201623]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
421,421,hwWZ3PQ3pVKqNvy3z4dWRH,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[8, 14]'",'*',256,180,180,RobotEEG,True,"[0.004360240437933417, 0.0020854644867546305, 0.0017148219860730312]","[0.1996565574420853, 0.11151407713158984, 0.12617410156690978]","[0.2063464614628704, 0.13849510489609487, 0.06559845177137556]","[0.9947107873865308, 0.9929664358892172, 0.996211665572605]","[0.7047747697149798, 0.5338972943151779, 0.6357073374180611]","[0.5917460153828643, 0.479786301654413, 0.8058266851629469]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
422,422,dr8ZEZ2hDoDCdbduHvD2dc,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[8, 14]'",'*z',256,180,180,onlyEEGData,True,"[0.04348108349144982, 0.012855249919155728, 0.024689404364340774]","[0.3782269078429736, 0.13491168699152242, 0.18769298271906346]","[0.30849756903680103, 0.1639292425482921, 0.17948085288000565]","[0.9902308791640996, 0.9937920459827554, 0.994397459340442]","[0.06289650316163642, 0.02217332513793295, 0.009114724620753809]","[0.05082220021167349, -0.0010675305770579274, 0.059067938597020066]","[0.0, 0.0, 0.0]","[1.2836030796015034e-41, 1.9336475644568427e-06, 0.05039717765625646]","[9.625596730159772e-28, 0.8187502662326068, 6.6835405483022896e-37]"
423,423,cukzGP7WwVQyrsJg4Huijh,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[8, 14]'",'*z',256,180,180,RobotEEGAux,True,"[0.033053575886156664, 0.009740548104060406, 0.01735939589806949]","[0.3125209400229649, 0.12914422367842535, 0.1622640762825426]","[0.2602925679848502, 0.15727107526104347, 0.12427733083060505]","[0.9805107022101184, 0.9852741174261436, 0.980003193675293]","[0.4260251572687613, 0.09185576054083992, 0.3580408494430012]","[0.36631671956932, 0.20948597283928447, 0.5325942253441148]","[0.0, 0.0, 0.0]","[0.0, 6.680651153266712e-87, 0.0]","[0.0, 0.0, 0.0]"
424,424,sqYvty7Zd6oqrPTpE5F8eV,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[8, 14]'",'*z',256,180,180,RobotEEG,True,"[0.005626356885029397, 0.002761414927124953, 0.002389249169468309]","[0.20967780108171102, 0.11226134715992298, 0.1281574261174608]","[0.21352914725953664, 0.13771324258490655, 0.06840333939736583]","[0.992988992773522, 0.9900643363884928, 0.9945751871726412]","[0.6904289998009254, 0.5488557279808034, 0.6309428474457988]","[0.5818425791160927, 0.4844270134904632, 0.7995406700353102]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
425,425,2vZt5HEdk56mx58WcLSpwQ,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[8, 14]'",'*C*',256,180,180,onlyEEGData,True,"[0.037942349875774585, 0.011003343718950604, 0.02166703882093653]","[0.3766800643879953, 0.12854976902835816, 0.18779149111704996]","[0.306842548954974, 0.15955484447133098, 0.1812695928700136]","[0.9898568819526884, 0.994135728270237, 0.9957952848702224]","[0.08187359814720019, 0.04630434355052263, -0.019245614257900574]","[0.03651933027560345, 0.007274234121139105, 0.005534124034277724]","[0.0, 0.0, 0.0]","[2.284088874299402e-69, 2.655158581646957e-23, 3.602739993819784e-05]","[4.443647923222706e-15, 0.11840965088974442, 0.2348547193457988]"
426,426,LXk58TMHX4wYXyFYLoKGw3,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[8, 14]'",'*C*',256,180,180,RobotEEGAux,True,"[0.006662001626077906, 0.0016911414964990515, 0.0022667155525710517]","[0.22883967965824026, 0.07916797298265921, 0.13349237828420035]","[0.24656593316402084, 0.12276099834303515, 0.07166363363739206]","[0.9918265767959276, 0.9934725596705944, 0.9948197771922944]","[0.6727308626147935, 0.4564236061904585, 0.6105065298814258]","[0.5278359445950126, 0.5306086087062888, 0.8095309261527537]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
427,427,zWFe9GNuUaH3QNgu9m6yMH,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[8, 14]'",'*C*',256,180,180,RobotEEG,True,"[0.004484348418592875, 0.0022969888300515924, 0.0019301890847140167]","[0.20464642479479356, 0.1090013965104459, 0.12731373082441788]","[0.210916385619578, 0.13601627253810789, 0.06781515746763593]","[0.9944967523823679, 0.9920565083009506, 0.9956851525178304]","[0.698271629403, 0.5515384618464829, 0.6329218417584291]","[0.5846349144496045, 0.4801387892470777, 0.8003707399127759]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
428,428,LjfWm6fKdFPsjUQLsUA95H,/data/schirrmr/fiederer/nicebot/data,64,200,True,/data/schirrmr/fiederer/nicebot/results,rf_reg,0.001,0,"'[14, 20]'",'*',256,180,180,onlyEEGData,True,"[0.03771887771332084, 0.011274626573253529, None]","[0.3605872391445745, 0.14197993396611838, None]","[0.3038582005640194, 0.17247103793775692, None]","[0.9887162718935859, 0.9884074599226486, None]","[0.1807115663482038, -0.06070371757293672, None]","[0.19127250029076184, 0.20635991574138104, None]","[0.0, 0.0, None]","[0.0, 7.013055160103872e-39, None]","[0.0, 0.0, None]"
